BTH_YR,GENDER,SCTR_CD,LN_AMT,DLQ_TYPE,DLQ_CD_1,DLQ_CD_2,DLQ_AMT,CD_OPN_CD_1,CD_OPN_CD_2,LN_CD_2
62,0,0,0.0,0.0,0,0,0.0,1,1,0
62,0,0,0.0,0.0,0,0,0.0,1,1,0
53,0,1,95000.0,0.0,0,0,0.0,0,0,6
57,0,0,0.0,0.0,0,0,0.0,1,1,0
57,0,0,0.0,0.0,0,0,0.0,1,1,0
43,0,1,300000.0,0.0,0,0,0.0,0,0,6
36,1,0,0.0,0.0,0,0,0.0,1,1,0
43,0,1,8500.0,0.0,0,0,0.0,0,0,6
42,0,0,0.0,0.0,0,0,0.0,1,1,0
42,0,0,0.0,0.0,0,0,0.0,1,1,0
69,0,0,0.0,0.0,0,0,0.0,1,1,0
57,0,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,2,0
43,0,1,1400.0,0.0,0,0,0.0,0,0,1
23,1,0,0.0,0.0,0,0,0.0,1,1,0
36,1,0,0.0,0.0,0,0,0.0,1,1,0
70,0,0,0.0,0.0,0,0,0.0,1,1,0
44,1,0,0.0,0.0,0,0,0.0,1,1,0
63,1,0,0.0,0.0,0,0,0.0,1,1,0
23,1,0,0.0,0.0,0,0,0.0,2,1,0
23,1,0,0.0,0.0,0,0,0.0,1,1,0
63,1,0,0.0,0.0,0,0,0.0,1,1,0
65,0,0,0.0,0.0,0,0,0.0,1,1,0
68,0,0,0.0,0.0,0,0,0.0,1,1,0
30,1,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
65,0,0,0.0,0.0,0,0,0.0,1,1,0
46,1,0,0.0,0.0,0,0,0.0,1,1,0
57,0,0,0.0,0.0,0,0,0.0,1,1,0
57,0,0,0.0,0.0,0,0,0.0,1,2,0
46,1,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
70,0,0,0.0,0.0,0,0,0.0,1,1,0
70,0,0,0.0,0.0,0,0,0.0,1,1,0
57,0,0,0.0,0.0,0,0,0.0,1,1,0
48,0,0,0.0,0.0,0,0,0.0,1,1,0
42,1,0,0.0,0.0,0,0,0.0,1,1,0
42,1,0,0.0,0.0,0,0,0.0,1,1,0
54,0,0,0.0,0.0,0,0,0.0,1,1,0
55,1,0,0.0,0.0,0,0,0.0,1,1,0
32,0,0,0.0,0.0,0,0,0.0,1,1,0
32,0,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
47,1,0,0.0,0.0,0,0,0.0,1,1,0
47,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,2,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
67,0,8,150000.0,0.0,0,0,0.0,0,0,9
55,1,0,0.0,0.0,0,0,0.0,1,1,0
55,1,0,0.0,0.0,0,0,0.0,1,1,0
67,0,1,74000.0,0.0,0,0,0.0,0,0,1
26,1,0,0.0,0.0,0,0,0.0,1,1,0
26,1,0,0.0,0.0,0,0,0.0,1,1,0
20,1,0,0.0,0.0,0,0,0.0,1,1,0
26,1,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
30,0,0,0.0,0.0,0,0,0.0,1,1,0
30,0,0,0.0,0.0,0,0,0.0,2,1,0
30,0,0,0.0,0.0,0,0,0.0,1,1,0
30,0,0,0.0,0.0,0,0,0.0,1,1,0
34,1,0,0.0,0.0,0,0,0.0,1,1,0
63,0,0,0.0,0.0,0,0,0.0,1,1,0
76,1,0,0.0,0.0,0,0,0.0,1,1,0
46,1,3,8400.0,0.0,0,0,0.0,1,1,19
63,0,0,0.0,0.0,0,0,0.0,1,1,0
31,0,0,0.0,0.0,0,0,0.0,2,1,0
40,0,0,0.0,0.0,0,0,0.0,1,1,0
40,0,0,0.0,0.0,0,0,0.0,1,1,0
63,0,0,0.0,0.0,0,0,0.0,1,1,0
40,0,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
36,1,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
63,0,0,0.0,0.0,0,0,0.0,1,1,0
72,1,0,0.0,0.0,0,0,0.0,1,1,0
57,0,0,0.0,0.0,0,0,0.0,1,1,0
58,0,3,7100.0,1.0,3,1,660.0,1,1,19
62,0,0,0.0,0.0,0,0,0.0,1,1,0
39,1,0,0.0,0.0,0,0,0.0,1,1,0
39,1,0,0.0,0.0,0,0,0.0,1,1,0
39,1,0,0.0,0.0,0,0,0.0,1,2,0
62,0,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
44,0,0,0.0,0.0,0,0,0.0,1,1,0
62,0,0,0.0,0.0,0,0,0.0,1,1,0
44,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
75,1,4,80000.0,0.0,0,0,0.0,0,0,6
42,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,1,1,0
22,0,0,0.0,0.0,0,0,0.0,1,1,0
75,1,2,14000.0,0.0,0,0,0.0,0,0,8
58,0,2,92000.0,1.0,1,2,120000.0,0,0,1
62,0,0,0.0,0.0,0,0,0.0,1,1,0
57,1,0,0.0,0.0,0,0,0.0,1,1,0
62,0,0,0.0,0.0,0,0,0.0,1,1,0
58,0,2,7000.0,0.0,0,0,0.0,0,0,1
52,0,0,0.0,0.0,0,0,0.0,1,1,0
52,0,0,0.0,0.0,0,0,0.0,1,1,0
42,1,0,0.0,0.0,0,0,0.0,1,1,0
52,0,0,0.0,0.0,0,0,0.0,1,1,0
45,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
57,1,0,0.0,0.0,0,0,0.0,1,1,0
61,1,0,0.0,0.0,0,0,0.0,1,1,0
50,0,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
26,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
81,0,0,0.0,0.0,0,0,0.0,1,1,0
43,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,2,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
67,0,0,0.0,0.0,0,0,0.0,1,2,0
67,0,0,0.0,0.0,0,0,0.0,1,1,0
67,0,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
46,1,0,0.0,0.0,0,0,0.0,1,1,0
46,1,0,0.0,0.0,0,0,0.0,1,1,0
55,1,0,0.0,0.0,0,0,0.0,1,1,0
67,0,0,0.0,0.0,0,0,0.0,1,1,0
67,0,0,0.0,0.0,0,0,0.0,1,1,0
50,0,0,0.0,0.0,0,0,0.0,1,1,0
57,0,0,0.0,0.0,0,0,0.0,1,1,0
73,1,0,0.0,0.0,0,0,0.0,1,1,0
73,1,0,0.0,0.0,0,0,0.0,1,1,0
46,1,0,0.0,0.0,0,0,0.0,1,1,0
49,1,0,0.0,0.0,0,0,0.0,1,1,0
54,0,0,0.0,0.0,0,0,0.0,1,1,0
49,1,0,0.0,0.0,0,0,0.0,1,1,0
49,1,0,0.0,0.0,0,0,0.0,1,1,0
67,0,0,0.0,0.0,0,0,0.0,1,1,0
49,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,2,20000.0,0.0,0,0,0.0,0,0,1
67,0,0,0.0,0.0,0,0,0.0,1,1,0
42,1,0,0.0,0.0,0,0,0.0,1,1,0
42,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
47,0,0,0.0,0.0,0,0,0.0,1,1,0
24,0,0,0.0,0.0,0,0,0.0,1,1,0
38,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,6,10000.0,0.0,0,0,0.0,0,0,14
38,1,0,0.0,0.0,0,0,0.0,1,1,0
29,0,0,0.0,0.0,0,0,0.0,1,1,0
36,0,0,0.0,0.0,0,0,0.0,1,1,0
36,0,0,0.0,0.0,0,0,0.0,1,1,0
36,0,0,0.0,0.0,0,0,0.0,1,1,0
38,0,0,0.0,0.0,0,0,0.0,2,1,0
30,1,0,0.0,0.0,0,0,0.0,1,1,0
67,0,0,0.0,0.0,0,0,0.0,1,1,0
67,0,0,0.0,0.0,0,0,0.0,1,1,0
38,1,0,0.0,0.0,0,0,0.0,1,1,0
50,0,0,0.0,0.0,0,0,0.0,1,1,0
49,1,0,0.0,0.0,0,0,0.0,1,1,0
50,0,0,0.0,0.0,0,0,0.0,1,1,0
40,1,0,0.0,0.0,0,0,0.0,1,1,0
40,1,0,0.0,0.0,0,0,0.0,1,2,0
40,1,0,0.0,0.0,0,0,0.0,1,1,0
40,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
46,1,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
52,0,0,0.0,0.0,0,0,0.0,1,1,0
52,0,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
25,0,0,0.0,0.0,0,0,0.0,1,1,0
40,1,0,0.0,0.0,0,0,0.0,1,1,0
40,1,0,0.0,0.0,0,0,0.0,1,1,0
40,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
57,1,0,0.0,0.0,0,0,0.0,1,1,0
57,1,0,0.0,0.0,0,0,0.0,1,1,0
57,1,0,0.0,0.0,0,0,0.0,1,1,0
50,0,0,0.0,0.0,0,0,0.0,1,1,0
42,0,0,0.0,0.0,0,0,0.0,1,1,0
50,0,0,0.0,0.0,0,0,0.0,1,1,0
50,0,0,0.0,0.0,0,0,0.0,1,1,0
38,0,6,12000.0,0.0,0,0,0.0,0,0,1
38,0,1,3000.0,0.0,0,0,0.0,0,0,1
38,0,3,6400.0,0.0,0,0,0.0,1,1,19
42,0,0,0.0,0.0,0,0,0.0,1,1,0
38,0,3,11000.0,0.0,0,0,0.0,1,1,19
38,0,6,3900.0,0.0,0,0,0.0,0,0,15
38,0,6,3000.0,0.0,0,0,0.0,0,0,15
50,0,0,0.0,0.0,0,0,0.0,1,1,0
34,0,0,0.0,0.0,0,0,0.0,1,1,0
50,1,0,0.0,0.0,0,0,0.0,1,1,0
34,0,0,0.0,0.0,0,0,0.0,1,1,0
50,1,0,0.0,0.0,0,0,0.0,1,1,0
50,1,0,0.0,0.0,0,0,0.0,1,1,0
50,1,0,0.0,0.0,0,0,0.0,1,1,0
57,1,0,0.0,0.0,0,0,0.0,1,1,0
22,0,0,0.0,0.0,0,0,0.0,2,1,0
27,1,0,0.0,0.0,0,0,0.0,1,1,0
27,1,0,0.0,0.0,0,0,0.0,2,1,0
59,0,0,0.0,0.0,0,0,0.0,1,1,0
36,1,0,0.0,0.0,0,0,0.0,1,1,0
43,0,0,0.0,0.0,0,0,0.0,2,1,0
36,1,0,0.0,0.0,0,0,0.0,1,1,0
43,0,0,0.0,0.0,0,0,0.0,1,1,0
36,1,0,0.0,0.0,0,0,0.0,1,1,0
55,1,0,0.0,0.0,0,0,0.0,1,1,0
55,1,0,0.0,0.0,0,0,0.0,1,1,0
56,0,0,0.0,0.0,0,0,0.0,1,1,0
43,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,1,1,0
42,1,0,0.0,0.0,0,0,0.0,1,1,0
50,1,1,98000.0,0.0,0,0,0.0,0,0,6
50,1,1,8000.0,0.0,0,0,0.0,0,0,1
32,1,0,0.0,0.0,0,0,0.0,1,1,0
32,1,0,0.0,0.0,0,0,0.0,1,1,0
50,1,0,0.0,0.0,0,0,0.0,1,1,0
35,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,1,1,0
43,1,0,0.0,0.0,0,0,0.0,1,1,0
36,1,0,0.0,0.0,0,0,0.0,1,1,0
40,1,0,0.0,0.0,0,0,0.0,1,1,0
39,1,0,0.0,0.0,0,0,0.0,1,1,0
39,1,0,0.0,0.0,0,0,0.0,1,1,0
39,1,0,0.0,0.0,0,0,0.0,1,1,0
39,1,0,0.0,0.0,0,0,0.0,1,1,0
72,0,0,0.0,0.0,0,0,0.0,1,1,0
30,0,0,0.0,0.0,0,0,0.0,1,1,0
30,1,0,0.0,0.0,0,0,0.0,1,1,0
30,1,0,0.0,0.0,0,0,0.0,1,1,0
80,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
54,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
34,0,0,0.0,0.0,0,0,0.0,1,1,0
34,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
40,1,0,0.0,0.0,0,0,0.0,1,1,0
54,1,0,0.0,0.0,0,0,0.0,1,2,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
73,0,0,0.0,0.0,0,0,0.0,1,1,0
53,1,0,0.0,0.0,0,0,0.0,1,2,0
29,0,0,0.0,0.0,0,0,0.0,1,1,0
29,0,0,0.0,0.0,0,0,0.0,1,1,0
44,0,0,0.0,0.0,0,0,0.0,1,1,0
44,0,0,0.0,0.0,0,0,0.0,1,1,0
44,0,0,0.0,0.0,0,0,0.0,1,1,0
64,0,0,0.0,0.0,0,0,0.0,1,1,0
64,0,0,0.0,0.0,0,0,0.0,1,1,0
19,1,0,0.0,0.0,0,0,0.0,1,2,0
38,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
35,1,0,0.0,0.0,0,0,0.0,1,1,0
35,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
21,0,0,0.0,0.0,0,0,0.0,1,1,0
21,0,0,0.0,0.0,0,0,0.0,2,1,0
21,0,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
53,1,0,0.0,0.0,0,0,0.0,1,1,0
28,0,0,0.0,0.0,0,0,0.0,1,1,0
26,1,0,0.0,0.0,0,0,0.0,1,1,0
53,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
43,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
43,1,0,0.0,0.0,0,0,0.0,1,1,0
43,1,0,0.0,0.0,0,0,0.0,1,1,0
43,0,0,0.0,0.0,0,0,0.0,1,1,0
28,0,0,0.0,0.0,0,0,0.0,1,1,0
78,1,0,0.0,0.0,0,0,0.0,1,1,0
45,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
45,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
45,1,0,0.0,0.0,0,0,0.0,1,2,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
56,0,0,0.0,0.0,0,0,0.0,1,2,0
45,1,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,2,0
33,0,0,0.0,0.0,0,0,0.0,1,1,0
51,0,0,0.0,0.0,0,0,0.0,1,1,0
51,0,0,0.0,0.0,0,0,0.0,1,1,0
20,1,0,0.0,0.0,0,0,0.0,1,1,0
20,1,0,0.0,0.0,0,0,0.0,1,1,0
41,1,1,180000.0,0.0,0,0,0.0,0,0,8
41,1,8,25000.0,0.0,0,0,0.0,0,0,9
34,1,0,0.0,0.0,0,0,0.0,1,1,0
58,1,0,0.0,0.0,0,0,0.0,1,1,0
76,0,0,0.0,0.0,0,0,0.0,1,1,0
34,1,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
34,1,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,0,0.0,0.0,0,0,0.0,1,1,0
34,1,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
34,1,0,0.0,0.0,0,0,0.0,2,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
51,0,0,0.0,0.0,0,0,0.0,1,1,0
48,1,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
62,1,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,2,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
61,0,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
48,1,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
61,0,0,0.0,0.0,0,0,0.0,1,1,0
55,1,0,0.0,0.0,0,0,0.0,1,1,0
74,0,0,0.0,0.0,0,0,0.0,1,1,0
74,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,1,1,0
74,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,1,1,0
41,0,0,0.0,0.0,0,0,0.0,2,1,0
61,0,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
48,1,0,0.0,0.0,0,0,0.0,1,1,0
26,0,0,0.0,0.0,0,0,0.0,1,1,0
49,0,6,4700.0,1.0,1,1,2800.0,0,0,1
30,0,0,0.0,0.0,0,0,0.0,1,1,0
24,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,6,4700.0,1.0,1,1,5000.0,0,0,1
26,1,1,6200.0,0.0,0,0,0.0,0,0,10
26,1,1,54000.0,0.0,0,0,0.0,0,0,8
49,0,1,41000.0,1.0,1,1,1500.0,0,0,1
24,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,6,5600.0,1.0,1,1,5000.0,0,0,1
30,1,0,0.0,0.0,0,0,0.0,1,1,0
32,1,0,0.0,0.0,0,0,0.0,1,1,0
32,1,0,0.0,0.0,0,0,0.0,1,1,0
17,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
23,1,0,0.0,0.0,0,0,0.0,1,1,0
23,1,0,0.0,0.0,0,0,0.0,1,1,0
39,0,0,0.0,0.0,0,0,0.0,1,1,0
30,1,0,0.0,0.0,0,0,0.0,1,1,0
37,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,6,5600.0,1.0,1,1,2800.0,0,0,1
31,1,0,0.0,0.0,0,0,0.0,1,1,0
26,0,0,0.0,0.0,0,0,0.0,1,1,0
17,0,0,0.0,0.0,0,0,0.0,1,1,0
54,1,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
55,0,0,0.0,0.0,0,0,0.0,1,1,0
51,1,0,0.0,0.0,0,0,0.0,1,1,0
49,0,6,190.0,1.0,1,1,1600.0,0,0,14
22,0,0,0.0,0.0,0,0,0.0,2,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
58,0,0,0.0,0.0,0,0,0.0,1,1,0
58,0,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
47,0,0,0.0,0.0,0,0,0.0,1,1,0
73,1,0,0.0,0.0,0,0,0.0,1,1,0
73,1,0,0.0,0.0,0,0,0.0,1,1,0
73,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,2,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,2,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
50,0,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
35,0,0,0.0,0.0,0,0,0.0,1,1,0
35,0,0,0.0,0.0,0,0,0.0,1,1,0
35,0,0,0.0,0.0,0,0,0.0,1,1,0
45,0,0,0.0,0.0,0,0,0.0,1,1,0
34,0,0,0.0,0.0,0,0,0.0,1,1,0
70,1,0,0.0,0.0,0,0,0.0,1,1,0
23,0,0,0.0,0.0,0,0,0.0,2,1,0
18,1,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
43,0,0,0.0,0.0,0,0,0.0,1,1,0
21,1,0,0.0,0.0,0,0,0.0,1,1,0
26,1,0,0.0,0.0,0,0,0.0,1,1,0
21,0,0,0.0,0.0,0,0,0.0,1,1,0
56,1,5,4500.0,0.0,0,0,0.0,0,0,1
26,1,0,0.0,0.0,0,0,0.0,1,1,0
21,1,0,0.0,0.0,0,0,0.0,2,1,0
21,1,0,0.0,0.0,0,0,0.0,1,1,0
76,0,0,0.0,0.0,0,0,0.0,1,1,0
81,1,0,0.0,0.0,0,0,0.0,1,1,0
24,1,0,0.0,0.0,0,0,0.0,1,1,0
24,1,0,0.0,0.0,0,0,0.0,1,1,0
76,0,0,0.0,0.0,0,0,0.0,1,1,0
56,1,3,300.0,0.0,0,0,0.0,1,1,19
18,1,0,0.0,0.0,0,0,0.0,1,1,0
34,0,0,0.0,0.0,0,0,0.0,1,1,0
34,0,0,0.0,0.0,0,0,0.0,1,1,0
23,0,0,0.0,0.0,0,0,0.0,1,1,0
59,1,0,0.0,0.0,0,0,0.0,1,1,0
53,0,0,0.0,0.0,0,0,0.0,1,1,0
66,0,0,0.0,0.0,0,0,0.0,1,1,0
66,0,0,0.0,0.0,0,0,0.0,1,1,0
33,1,0,0.0,0.0,0,0,0.0,1,1,0
68,0,0,0.0,0.0,0,0,0.0,1,1,0
68,0,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
68,0,0,0.0,0.0,0,0,0.0,1,1,0
35,1,0,0.0,0.0,0,0,0.0,1,1,0
68,0,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,2,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
37,0,0,0.0,0.0,0,0,0.0,1,1,0
68,0,0,0.0,0.0,0,0,0.0,1,1,0
68,0,0,0.0,0.0,0,0,0.0,1,1,0
34,0,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
23,0,0,0.0,0.0,0,0,0.0,1,1,0
24,1,0,0.0,0.0,0,0,0.0,1,2,0
24,1,0,0.0,0.0,0,0,0.0,1,1,0
24,1,0,0.0,0.0,0,0,0.0,1,1,0
23,1,0,0.0,0.0,0,0,0.0,1,1,0
24,1,0,0.0,0.0,0,0,0.0,1,1,0
27,0,0,0.0,0.0,0,0,0.0,1,1,0
27,0,0,0.0,0.0,0,0,0.0,1,1,0
27,0,0,0.0,0.0,0,0,0.0,2,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
27,0,0,0.0,0.0,0,0,0.0,1,1,0
42,0,0,0.0,0.0,0,0,0.0,1,1,0
38,1,0,0.0,0.0,0,0,0.0,1,1,0
38,1,0,0.0,0.0,0,0,0.0,1,1,0
38,1,0,0.0,0.0,0,0,0.0,1,1,0
29,1,0,0.0,0.0,0,0,0.0,2,1,0
29,1,0,0.0,0.0,0,0,0.0,1,1,0
33,0,0,0.0,0.0,0,0,0.0,1,1,0
22,1,0,0.0,0.0,0,0,0.0,1,1,0
42,0,0,0.0,0.0,0,0,0.0,1,1,0
31,1,0,0.0,0.0,0,0,0.0,1,1,0
18,1,0,0.0,0.0,0,0,0.0,1,1,0
18,1,0,0.0,0.0,0,0,0.0,1,1,0
51,1,5,3600.0,0.0,0,0,0.0,0,0,1
51,1,3,6900.0,0.0,0,0,0.0,1,1,19
44,0,0,0.0,0.0,0,0,0.0,1,1,0
44,0,0,0.0,0.0,0,0,0.0,1,1,0
51,1,1,75000.0,0.0,0,0,0.0,0,0,6
44,0,0,0.0,0.0,0,0,0.0,1,1,0
44,0,0,0.0,0.0,0,0,0.0,1,1,0
32,1,0,0.0,0.0,0,0,0.0,1,1,0
51,1,2,65000.0,0.0,0,0,0.0,1,1,4
39,0,3,9200.0,0.0,0,0,0.0,1,1,19
39,0,1,17000.0,0.0,0,0,0.0,1,1,1
